customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,InternetService,Contract,MonthlyCharges,TotalCharges,Churn
CUST00324,Female,0,Yes,No,45,No,No,One year,76.72,3452.4,No
CUST00325,Female,0,No,Yes,22,Yes,No,Two year,50.55,1112.1,No
CUST00326,Male,0,Yes,Yes,45,No,Fiber optic,Two year,42.08,1893.6,Yes
CUST00327,Male,1,No,Yes,12,No,No,One year,91.57,1098.84,No
CUST00328,Female,0,No,No,20,No,No,Two year,72.18,1443.6000000000001,Yes
CUST00329,Female,0,Yes,No,0,No,Fiber optic,Two year,72.06,0.0,No
CUST00330,Male,1,No,No,18,No,DSL,Month-to-month,27.37,492.66,Yes
CUST00331,Male,0,Yes,No,59,Yes,DSL,One year,71.22,4201.98,Yes
CUST00332,Female,0,No,Yes,32,No,DSL,One year,102.27,3272.64,No
CUST00333,Male,0,Yes,Yes,3,Yes,Fiber optic,Month-to-month,114.68,344.04,No
CUST00334,Female,0,No,Yes,2,No,No,One year,30.67,,No
CUST00335,Female,0,No,Yes,51,No,No,Month-to-month,83.12,4239.12,No
CUST00336,Male,0,Yes,Yes,27,No,No,One year,76.83,2074.41,No
CUST00337,Male,0,No,Yes,69,Yes,No,One year,109.03,7523.07,No
CUST00338,Female,1,Yes,No,69,No,Fiber optic,One year,95.12,6563.280000000001,No
CUST00339,Female,0,Yes,No,54,No,No,One year,116.53,6292.62,No
CUST00340,Male,0,Yes,Yes,56,No,DSL,Month-to-month,116.0,6496.0,No
CUST00341,Female,0,Yes,No,15,No,Fiber optic,Month-to-month,42.57,638.55,No
CUST00342,Male,0,Yes,Yes,23,No,Fiber optic,One year,92.54,2128.42,Yes
CUST00343,Female,0,No,Yes,68,No,DSL,Two year,73.05,4967.4,No
CUST00344,Male,1,No,No,40,No,DSL,Month-to-month,41.46,1658.4,Yes
CUST00345,Male,0,No,Yes,46,Yes,No,One year,39.49,1816.5400000000002,No
CUST00346,Male,0,Yes,Yes,68,No,DSL,Month-to-month,28.11,1911.48,No
CUST00347,Female,0,No,Yes,30,No,Fiber optic,Two year,99.55,2986.5,No
CUST00348,Female,1,No,No,29,No,Fiber optic,Two year,52.45,1521.0500000000002,Yes
CUST00349,Male,0,No,No,17,Yes,Fiber optic,Two year,105.7,1796.9,No
CUST00350,Female,0,No,No,43,Yes,No,One year,80.83,3475.69,Yes
CUST00351,Male,0,No,No,26,No,No,One year,87.36,2271.36,No
CUST00352,Male,1,Yes,Yes,25,Yes,DSL,Two year,49.17,1229.25,No
CUST00353,Female,0,Yes,No,59,No,No,Month-to-month,65.73,3878.07,No
CUST00354,Female,1,No,No,17,No,No,Month-to-month,61.23,1040.9099999999999,No
CUST00355,Male,0,Yes,No,55,Yes,Fiber optic,Two year,43.57,2396.35,Yes
CUST00356,Female,0,Yes,Yes,30,No,Fiber optic,One year,103.25,3097.5,No
CUST00357,Female,0,No,No,58,Yes,DSL,Month-to-month,82.21,4768.179999999999,No
CUST00358,Male,0,No,No,1,Yes,Fiber optic,Month-to-month,23.74,23.74,Yes
CUST00359,Male,0,Yes,Yes,38,Yes,No,Month-to-month,101.99,3875.62,Yes
CUST00360,Female,0,No,Yes,60,No,DSL,One year,30.6,1836.0,No
CUST00361,Male,0,Yes,Yes,62,No,DSL,Two year,60.37,3742.94,No
CUST00362,Male,0,Yes,Yes,17,No,Fiber optic,One year,77.13,1311.21,Yes
CUST00363,Female,0,No,No,16,No,Fiber optic,Month-to-month,20.77,332.32,Yes
CUST00364,Male,1,Yes,Yes,38,No,Fiber optic,Two year,85.29,3241.0200000000004,No
CUST00365,Male,1,Yes,No,70,No,DSL,One year,85.97,6017.9,Yes
CUST00366,Female,0,Yes,No,53,No,Fiber optic,Two year,85.25,4518.25,No
CUST00367,Female,0,No,No,34,Yes,No,Month-to-month,36.35,1235.9,No
CUST00368,Male,0,No,No,10,No,DSL,One year,45.57,455.7,Yes
CUST00369,Male,0,No,No,60,No,Fiber optic,Two year,44.74,2684.4,No
CUST00370,Female,0,No,Yes,43,No,No,One year,116.01,,No
CUST00371,Female,0,Yes,No,67,Yes,No,Month-to-month,26.75,1792.25,No
CUST00372,Female,0,No,No,24,Yes,Fiber optic,Two year,62.88,1509.1200000000001,No
CUST00373,Female,0,No,No,47,Yes,No,Month-to-month,107.13,5035.11,No
CUST00374,Male,0,No,Yes,31,No,DSL,Two year,96.95,3005.4500000000003,No
CUST00375,Female,0,No,No,3,Yes,DSL,Month-to-month,102.24,306.71999999999997,Yes
CUST00376,Female,0,Yes,No,37,Yes,No,Month-to-month,117.23,4337.51,No
CUST00377,Male,0,Yes,Yes,62,No,DSL,One year,58.73,3641.2599999999998,No
CUST00378,Female,0,Yes,No,46,No,Fiber optic,Month-to-month,50.97,2344.62,Yes
CUST00379,Male,0,No,No,0,No,No,One year,23.07,0.0,No
CUST00380,Female,0,No,Yes,2,Yes,DSL,Month-to-month,35.0,70.0,No
CUST00381,Female,1,Yes,No,61,No,Fiber optic,Month-to-month,76.2,4648.2,No
CUST00382,Female,0,No,No,63,No,Fiber optic,Month-to-month,35.77,,Yes
CUST00383,Male,0,No,No,16,No,DSL,Two year,93.63,1498.08,No
CUST00384,Male,0,Yes,No,61,No,No,One year,23.72,1446.9199999999998,No
CUST00385,Female,0,Yes,No,34,No,Fiber optic,Two year,45.95,,No
CUST00386,Male,0,No,Yes,12,No,Fiber optic,One year,89.55,1074.6,No
CUST00387,Male,0,No,Yes,34,Yes,Fiber optic,Month-to-month,45.55,1548.6999999999998,No
CUST00388,Male,0,No,Yes,42,No,Fiber optic,Two year,92.88,3900.96,No
CUST00389,Male,1,Yes,No,1,Yes,No,One year,119.59,119.59,Yes
CUST00390,Male,0,Yes,No,55,Yes,DSL,Month-to-month,99.71,5484.049999999999,No
CUST00391,Male,0,Yes,No,50,No,DSL,One year,54.18,2709.0,No
CUST00392,Female,0,Yes,Yes,53,Yes,DSL,One year,110.06,5833.18,No
CUST00393,Female,0,No,No,15,Yes,Fiber optic,Month-to-month,25.12,376.8,No
CUST00394,Male,0,Yes,No,17,Yes,No,Two year,92.5,1572.5,Yes
CUST00395,Female,0,Yes,No,6,No,DSL,Month-to-month,22.33,133.98,No
CUST00396,Female,0,No,Yes,44,Yes,No,Two year,37.46,1648.24,No
CUST00397,Female,0,No,Yes,35,Yes,DSL,One year,118.76,4156.6,Yes
CUST00398,Female,0,No,No,40,Yes,Fiber optic,One year,56.09,2243.6000000000004,Yes
CUST00399,Male,0,Yes,No,41,Yes,DSL,One year,102.05,4184.05,Yes
CUST00400,Female,0,No,No,6,No,Fiber optic,Two year,57.61,345.65999999999997,Yes
CUST00401,Female,0,No,Yes,14,No,Fiber optic,Month-to-month,104.0,1456.0,No
CUST00402,Male,0,Yes,Yes,59,Yes,DSL,Two year,116.54,6875.860000000001,No
CUST00403,Male,0,Yes,Yes,39,No,No,One year,63.55,2478.45,Yes
CUST00404,Female,0,No,No,36,No,Fiber optic,One year,75.93,2733.4800000000005,No
CUST00405,Female,0,Yes,Yes,65,Yes,No,Month-to-month,82.86,5385.9,No
CUST00406,Female,1,No,No,54,No,DSL,Two year,113.48,6127.92,No
CUST00407,Female,0,No,No,55,No,Fiber optic,One year,45.67,2511.85,No
CUST00408,Female,0,Yes,Yes,43,Yes,No,Two year,81.12,3488.1600000000003,No
CUST00409,Female,0,No,No,56,Yes,Fiber optic,Two year,52.47,2938.3199999999997,No
CUST00410,Male,0,Yes,Yes,5,No,DSL,Month-to-month,41.69,,No
CUST00411,Female,1,Yes,No,31,No,Fiber optic,Month-to-month,28.49,883.1899999999999,No
CUST00412,Female,1,Yes,No,17,No,DSL,One year,82.07,1395.1899999999998,Yes
CUST00413,Male,0,No,Yes,67,No,No,Month-to-month,108.21,7250.07,No
CUST00414,Male,0,Yes,No,6,Yes,Fiber optic,Two year,55.14,330.84000000000003,No
CUST00415,Male,0,Yes,No,7,Yes,No,Month-to-month,75.27,526.89,No
CUST00416,Male,1,No,No,63,Yes,DSL,Two year,84.21,5305.23,No
CUST00417,Female,0,No,No,6,Yes,DSL,One year,61.47,368.82,No
CUST00418,Female,0,No,No,40,Yes,No,Two year,110.33,4413.2,No
CUST00419,Female,0,No,No,39,No,No,Month-to-month,56.28,2194.92,No
CUST00420,Female,0,Yes,No,2,No,DSL,Month-to-month,32.5,65.0,Yes
CUST00421,Female,0,Yes,No,16,Yes,No,One year,34.4,550.4,No
CUST00422,Female,0,Yes,Yes,65,Yes,DSL,Month-to-month,109.09,7090.85,No
CUST00423,Male,0,No,Yes,51,Yes,No,One year,118.8,6058.8,No
CUST00424,Female,0,No,No,21,No,DSL,One year,48.89,1026.69,No
CUST00425,Male,0,Yes,No,3,No,DSL,Month-to-month,34.36,103.08,No
CUST00426,Male,0,No,Yes,5,No,Fiber optic,Two year,68.22,341.1,No
CUST00427,Female,0,No,No,37,Yes,DSL,One year,90.95,3365.15,No
CUST00428,Male,0,Yes,Yes,25,Yes,DSL,Two year,81.24,2030.9999999999998,Yes
CUST00429,Female,0,Yes,Yes,10,Yes,Fiber optic,Month-to-month,115.11,1151.1,Yes
CUST00430,Male,0,No,Yes,16,Yes,Fiber optic,Two year,101.78,1628.48,Yes
CUST00431,Female,0,No,No,30,Yes,No,Two year,106.9,3207.0,No
CUST00432,Male,0,No,No,34,No,No,Two year,74.17,2521.78,Yes
CUST00433,Female,0,Yes,No,15,Yes,DSL,Two year,52.73,790.9499999999999,No
CUST00434,Female,0,Yes,Yes,17,No,No,Month-to-month,90.17,1532.89,No
CUST00435,Female,0,Yes,Yes,61,No,No,Month-to-month,63.91,3898.5099999999998,No
CUST00436,Female,0,Yes,Yes,26,No,DSL,Two year,48.78,1268.28,No
CUST00437,Female,0,Yes,No,34,No,Fiber optic,Month-to-month,35.23,1197.82,No
CUST00438,Male,0,No,Yes,44,No,Fiber optic,Month-to-month,72.79,3202.76,No
CUST00439,Male,0,No,Yes,34,Yes,DSL,One year,79.43,2700.6200000000003,No
CUST00440,Male,0,No,No,27,Yes,DSL,Month-to-month,76.88,2075.7599999999998,No
CUST00441,Female,0,Yes,Yes,8,Yes,DSL,Two year,31.65,253.2,No
CUST00442,Male,0,Yes,Yes,14,No,DSL,Month-to-month,77.0,1078.0,No
CUST00443,Female,0,Yes,No,20,No,DSL,Month-to-month,36.84,736.8000000000001,No
CUST00444,Female,0,No,No,51,No,DSL,Month-to-month,86.37,4404.87,No
CUST00445,Male,0,Yes,Yes,34,No,No,Month-to-month,62.94,2139.96,No
CUST00446,Male,0,Yes,No,50,No,No,One year,104.88,5244.0,No
CUST00447,Female,0,No,Yes,54,No,No,Two year,97.83,,Yes
CUST00448,Male,0,Yes,No,43,Yes,Fiber optic,Two year,92.44,3974.92,Yes
CUST00449,Female,0,No,Yes,64,No,DSL,Month-to-month,90.07,5764.48,No
CUST00450,Female,0,Yes,No,24,No,DSL,Month-to-month,76.05,1825.1999999999998,No
CUST00451,Female,0,Yes,Yes,46,Yes,No,One year,26.11,1201.06,No
CUST00452,Female,0,No,No,55,No,Fiber optic,Month-to-month,85.55,4705.25,No
CUST00453,Female,0,No,No,37,Yes,No,One year,66.69,2467.5299999999997,No
CUST00454,Male,1,No,No,10,Yes,DSL,Two year,66.96,669.5999999999999,No
CUST00455,Male,1,No,No,66,Yes,DSL,Two year,57.9,3821.4,No
CUST00456,Female,0,No,No,14,No,No,One year,112.91,1580.74,No
CUST00457,Female,0,No,No,0,Yes,No,Two year,44.95,0.0,No
CUST00458,Male,0,Yes,No,6,Yes,DSL,Month-to-month,51.66,309.96,Yes
CUST00459,Male,0,Yes,Yes,0,No,No,Month-to-month,116.3,0.0,Yes
CUST00460,Female,0,No,Yes,48,Yes,DSL,One year,101.02,4848.96,No
CUST00461,Male,0,Yes,No,28,No,No,Two year,21.41,599.48,No
CUST00462,Female,0,No,No,25,No,Fiber optic,Two year,110.61,2765.25,No
CUST00463,Male,0,Yes,Yes,44,Yes,DSL,One year,42.66,1877.04,No
CUST00464,Female,0,No,Yes,70,No,Fiber optic,One year,90.59,6341.3,No
CUST00465,Male,0,Yes,No,11,No,No,Two year,75.31,828.4100000000001,No
CUST00466,Female,0,Yes,Yes,31,Yes,Fiber optic,One year,73.68,2284.0800000000004,Yes
CUST00467,Male,0,Yes,Yes,19,Yes,No,Month-to-month,91.79,1744.0100000000002,No
CUST00468,Male,0,Yes,No,50,Yes,Fiber optic,Two year,40.72,2036.0,No
CUST00469,Female,0,Yes,No,35,Yes,Fiber optic,One year,35.9,1256.5,No
CUST00470,Male,0,No,No,66,No,Fiber optic,One year,85.19,,No
CUST00471,Female,0,No,Yes,0,Yes,DSL,One year,49.06,0.0,No
CUST00472,Male,0,No,No,26,Yes,Fiber optic,Two year,117.4,3052.4,No
CUST00473,Female,0,Yes,No,39,Yes,No,Month-to-month,65.15,2540.8500000000004,No
CUST00474,Male,0,No,Yes,13,No,No,Month-to-month,31.16,405.08,No
CUST00475,Female,1,Yes,No,68,No,DSL,Two year,88.58,6023.44,No
CUST00476,Male,0,Yes,Yes,5,No,DSL,One year,50.62,253.1,No
CUST00477,Female,0,Yes,Yes,32,No,No,Two year,34.86,,Yes
CUST00478,Male,1,No,Yes,54,No,Fiber optic,Two year,62.28,3363.12,No
CUST00479,Female,0,Yes,Yes,18,Yes,No,One year,116.42,2095.56,No
CUST00480,Female,0,No,Yes,28,No,DSL,Two year,61.14,1711.92,No
CUST00481,Female,0,No,Yes,60,No,DSL,Month-to-month,54.73,,No
CUST00482,Male,0,Yes,No,69,No,No,Two year,64.45,4447.05,No
CUST00483,Female,0,Yes,No,23,Yes,Fiber optic,One year,21.21,487.83000000000004,Yes
CUST00484,Male,0,No,No,22,Yes,Fiber optic,Two year,33.31,732.82,No
CUST00485,Female,0,No,Yes,9,No,DSL,Month-to-month,104.97,944.73,No
CUST00486,Male,0,No,No,53,Yes,No,Two year,117.8,6243.4,No
CUST00487,Female,0,No,Yes,40,No,No,Two year,35.79,1431.6,No
CUST00488,Male,0,No,No,48,Yes,DSL,Two year,73.55,3530.3999999999996,No
CUST00489,Male,0,No,Yes,16,Yes,No,Two year,116.63,1866.08,No
CUST00490,Female,0,Yes,No,55,No,DSL,One year,35.66,1961.2999999999997,No
CUST00491,Male,0,No,Yes,44,Yes,Fiber optic,Month-to-month,38.63,1699.72,No
CUST00492,Male,0,No,No,29,No,Fiber optic,Month-to-month,112.68,3267.7200000000003,No
CUST00493,Female,0,No,Yes,43,No,No,Month-to-month,90.57,3894.5099999999998,No
CUST00494,Male,0,No,No,54,No,Fiber optic,Two year,35.2,1900.8000000000002,No
CUST00495,Male,0,Yes,Yes,18,Yes,Fiber optic,Month-to-month,59.35,1068.3,Yes
CUST00496,Male,1,Yes,No,28,Yes,DSL,One year,25.63,717.64,No
CUST00497,Female,0,No,No,1,No,DSL,Two year,63.27,63.27,Yes
CUST00498,Male,0,No,No,35,No,No,Two year,97.79,3422.65,Yes
CUST00499,Female,0,No,Yes,18,Yes,DSL,Month-to-month,75.4,1357.2,No
CUST00500,Male,0,Yes,Yes,6,No,No,Two year,84.74,508.43999999999994,Yes
CUST00501,Male,0,Yes,Yes,25,Yes,No,Two year,52.68,1317.0,No
CUST00502,Male,1,Yes,Yes,37,Yes,DSL,Month-to-month,36.14,1337.18,Yes
CUST00503,Female,0,Yes,Yes,2,Yes,Fiber optic,One year,21.31,42.62,No
CUST00504,Male,0,Yes,No,65,No,Fiber optic,One year,102.13,6638.45,Yes
CUST00505,Male,0,Yes,Yes,70,No,Fiber optic,Month-to-month,83.67,5856.900000000001,Yes
CUST00506,Female,0,No,No,42,Yes,Fiber optic,One year,42.93,1803.06,No
CUST00507,Male,0,Yes,No,61,No,No,One year,61.84,3772.2400000000002,No
CUST00508,Female,0,Yes,Yes,70,No,Fiber optic,One year,100.14,7009.8,No
CUST00509,Female,0,No,No,23,Yes,No,Two year,73.87,1699.0100000000002,Yes
CUST00510,Male,0,Yes,Yes,38,Yes,DSL,Two year,50.02,1900.7600000000002,No
CUST00511,Female,0,No,Yes,67,No,DSL,Two year,46.72,3130.24,No
CUST00512,Male,1,Yes,Yes,43,Yes,No,One year,41.76,1795.6799999999998,Yes
CUST00513,Female,0,No,No,4,No,Fiber optic,Two year,102.37,409.48,No
CUST00514,Female,0,No,Yes,54,Yes,No,One year,78.19,4222.26,No
CUST00515,Male,0,No,Yes,29,Yes,Fiber optic,Month-to-month,90.92,2636.68,No
CUST00516,Female,0,No,Yes,28,No,Fiber optic,One year,106.01,,No
CUST00517,Female,1,No,No,25,No,No,Two year,118.69,2967.25,No
CUST00518,Female,0,Yes,Yes,25,No,No,One year,44.95,1123.75,No
CUST00519,Female,0,Yes,No,36,No,Fiber optic,Two year,38.09,1371.2400000000002,No
CUST00520,Female,1,No,No,52,No,No,Two year,66.2,3442.4,No
CUST00521,Male,0,No,Yes,29,Yes,Fiber optic,Month-to-month,23.51,681.7900000000001,No
CUST00522,Female,1,No,No,2,Yes,No,Month-to-month,99.17,198.34,No
CUST00523,Male,0,Yes,No,42,No,DSL,Two year,108.38,4551.96,No
CUST00524,Female,0,No,Yes,6,Yes,Fiber optic,One year,88.6,531.5999999999999,No
CUST00525,Male,0,No,Yes,48,No,DSL,Month-to-month,46.8,2246.3999999999996,No
CUST00526,Male,0,No,Yes,40,Yes,No,Month-to-month,32.32,1292.8,Yes
CUST00527,Female,1,No,No,53,Yes,DSL,Two year,58.21,3085.13,No
CUST00528,Female,0,Yes,Yes,68,No,No,One year,103.33,7026.44,No
CUST00529,Female,0,No,No,26,No,Fiber optic,Month-to-month,54.78,1424.28,No
CUST00530,Male,0,No,No,7,No,No,Month-to-month,23.43,164.01,No
CUST00531,Female,0,Yes,No,31,Yes,No,One year,47.43,1470.33,No
CUST00532,Male,0,No,No,63,No,Fiber optic,Month-to-month,118.99,7496.37,No
CUST00533,Male,1,No,No,9,No,No,One year,87.67,789.03,No
CUST00534,Male,0,Yes,Yes,12,No,Fiber optic,Two year,110.09,1321.08,No
CUST00535,Female,0,Yes,Yes,62,No,No,Month-to-month,97.49,6044.38,No
CUST00536,Female,0,Yes,No,34,No,Fiber optic,Two year,73.97,2514.98,Yes
CUST00537,Male,0,No,No,60,No,DSL,One year,34.87,2092.2,No
CUST00538,Male,0,No,Yes,53,Yes,No,Two year,54.86,2907.58,No
CUST00539,Female,0,Yes,Yes,7,Yes,No,Two year,78.37,548.59,No
CUST00540,Male,1,Yes,No,28,Yes,No,Two year,107.06,2997.6800000000003,No
CUST00541,Female,0,Yes,No,40,Yes,Fiber optic,One year,46.87,1874.8,Yes
CUST00542,Male,0,No,Yes,29,No,No,One year,32.12,931.4799999999999,No
CUST00543,Female,0,No,Yes,20,No,Fiber optic,One year,75.88,1517.6,No
CUST00544,Male,1,Yes,No,10,Yes,No,One year,37.65,376.5,No
CUST00545,Female,0,No,Yes,1,Yes,DSL,One year,81.04,81.04,Yes
CUST00546,Male,0,Yes,Yes,49,Yes,No,Month-to-month,46.35,2271.15,No
CUST00547,Female,0,No,No,40,No,DSL,Month-to-month,43.1,1724.0,Yes
CUST00548,Female,0,No,No,65,No,Fiber optic,Month-to-month,59.92,3894.8,No
CUST00549,Male,0,No,No,2,No,DSL,Two year,79.32,158.64,No
CUST00550,Male,0,No,Yes,50,Yes,No,Two year,74.53,3726.5,Yes
CUST00551,Female,0,Yes,No,67,Yes,No,One year,44.47,2979.49,No
CUST00552,Male,0,No,Yes,24,Yes,Fiber optic,One year,109.11,2618.64,No
CUST00553,Female,1,No,No,29,Yes,No,Month-to-month,30.99,898.7099999999999,No
CUST00554,Male,0,Yes,No,10,Yes,No,One year,23.95,239.5,No
CUST00555,Female,0,No,Yes,16,No,Fiber optic,Two year,80.27,1284.32,No
CUST00556,Female,0,Yes,Yes,25,No,Fiber optic,One year,32.34,808.5000000000001,No
CUST00557,Female,0,Yes,No,22,No,DSL,Month-to-month,70.49,1550.78,No
CUST00558,Female,0,No,No,55,No,Fiber optic,One year,115.18,6334.900000000001,No
CUST00559,Female,0,No,Yes,51,No,No,Two year,89.86,4582.86,No
CUST00560,Female,0,Yes,No,47,Yes,Fiber optic,Month-to-month,81.75,3842.25,Yes
CUST00561,Male,0,Yes,Yes,19,No,No,One year,77.48,1472.1200000000001,No
CUST00562,Male,0,Yes,Yes,1,Yes,DSL,Two year,37.95,37.95,No
CUST00563,Male,0,No,No,30,No,Fiber optic,Month-to-month,63.26,,No
CUST00564,Female,0,Yes,Yes,26,Yes,No,Month-to-month,54.25,1410.5,Yes
CUST00565,Female,0,Yes,Yes,1,Yes,Fiber optic,Two year,115.31,115.31,No
CUST00566,Female,0,Yes,Yes,3,Yes,Fiber optic,One year,44.23,132.69,Yes
CUST00567,Female,0,No,No,12,Yes,Fiber optic,One year,67.15,805.8000000000001,No
CUST00568,Male,0,Yes,Yes,34,Yes,Fiber optic,One year,113.81,3869.54,No
CUST00569,Male,0,No,No,71,Yes,DSL,Month-to-month,98.92,7023.32,No
CUST00570,Female,0,No,No,65,No,No,Month-to-month,116.45,7569.25,No
CUST00571,Male,0,Yes,No,5,Yes,Fiber optic,One year,80.83,404.15,No
CUST00572,Male,0,No,Yes,30,Yes,No,Month-to-month,53.38,,No
CUST00573,Female,1,Yes,Yes,9,No,DSL,Month-to-month,102.66,923.9399999999999,Yes
CUST00574,Male,1,No,No,20,Yes,No,Two year,49.15,983.0,No
CUST00575,Female,1,No,No,22,No,No,One year,36.48,802.56,No
CUST00576,Male,0,Yes,Yes,2,No,DSL,One year,90.63,181.26,No
CUST00577,Female,0,Yes,No,31,Yes,Fiber optic,One year,83.9,2600.9,No
CUST00578,Female,1,Yes,No,19,Yes,No,Month-to-month,107.89,2049.91,No
CUST00579,Female,0,No,Yes,28,No,No,Month-to-month,116.19,3253.3199999999997,No
CUST00580,Female,0,No,No,51,Yes,Fiber optic,Month-to-month,105.72,5391.72,Yes
CUST00581,Male,0,Yes,Yes,45,No,Fiber optic,One year,26.0,1170.0,No
CUST00582,Female,0,Yes,Yes,33,Yes,No,Month-to-month,86.45,2852.85,Yes
CUST00583,Female,1,No,No,60,No,DSL,One year,98.47,5908.2,No
CUST00584,Female,0,No,Yes,71,Yes,Fiber optic,Month-to-month,118.19,8391.49,No
CUST00585,Male,0,No,Yes,70,Yes,Fiber optic,One year,57.47,4022.9,No
CUST00586,Female,0,Yes,Yes,69,No,DSL,Two year,36.99,2552.31,No
CUST00587,Male,0,No,No,10,No,No,Month-to-month,105.29,1052.9,No
CUST00588,Female,0,Yes,No,62,No,Fiber optic,One year,51.75,,No
CUST00589,Male,0,No,No,20,No,No,Two year,79.82,1596.3999999999999,No
CUST00590,Male,0,No,Yes,2,Yes,No,Two year,58.99,,No
CUST00591,Female,1,Yes,Yes,9,No,No,Month-to-month,60.23,542.0699999999999,Yes
CUST00592,Male,0,Yes,No,26,No,DSL,One year,93.25,2424.5,Yes
CUST00593,Female,0,Yes,No,11,Yes,No,Month-to-month,56.15,617.65,No
CUST00594,Female,0,No,Yes,6,Yes,No,Two year,89.31,535.86,No
CUST00595,Female,0,No,No,16,No,Fiber optic,Month-to-month,21.43,342.88,No
CUST00596,Male,0,No,No,64,Yes,Fiber optic,One year,52.46,3357.44,No
CUST00597,Male,0,Yes,No,63,No,DSL,Two year,51.9,3269.7,Yes
CUST00598,Female,0,No,No,25,Yes,DSL,Month-to-month,94.88,2372.0,No
CUST00599,Female,0,Yes,No,14,No,Fiber optic,Month-to-month,51.46,720.44,No
CUST00600,Male,1,Yes,Yes,32,Yes,Fiber optic,Month-to-month,83.33,2666.56,No
CUST00601,Female,0,Yes,No,61,No,DSL,Month-to-month,88.85,5419.849999999999,No
CUST00602,Female,0,No,No,46,No,No,Month-to-month,85.84,3948.6400000000003,No
CUST00603,Female,0,No,Yes,34,Yes,DSL,Two year,80.33,2731.22,No
CUST00604,Male,0,Yes,Yes,64,Yes,No,Two year,61.36,,Yes
CUST00605,Male,0,No,Yes,71,No,Fiber optic,One year,57.33,4070.43,No
CUST00606,Male,1,Yes,Yes,24,No,Fiber optic,Month-to-month,76.46,1835.04,Yes
CUST00607,Female,1,Yes,No,56,Yes,Fiber optic,One year,26.37,1476.72,Yes
CUST00608,Female,0,No,No,31,Yes,No,Two year,107.58,3334.98,Yes
CUST00609,Female,1,Yes,No,62,Yes,DSL,Month-to-month,102.53,6356.86,Yes
CUST00610,Male,0,Yes,No,11,Yes,No,One year,54.64,601.04,No
CUST00611,Female,0,No,Yes,62,Yes,DSL,Month-to-month,76.68,4754.160000000001,No
CUST00612,Female,0,Yes,Yes,0,Yes,DSL,Month-to-month,113.22,0.0,Yes
CUST00613,Female,1,Yes,No,50,Yes,DSL,One year,47.16,2358.0,No
CUST00614,Female,0,Yes,No,69,Yes,Fiber optic,Two year,94.25,6503.25,No
CUST00615,Male,0,Yes,No,7,Yes,DSL,One year,28.27,197.89,No
CUST00616,Male,0,Yes,No,67,No,Fiber optic,One year,72.34,4846.780000000001,No
CUST00617,Female,0,Yes,Yes,4,Yes,DSL,One year,108.4,433.6,No
CUST00618,Male,0,Yes,No,38,Yes,DSL,Month-to-month,75.17,2856.46,No
CUST00619,Male,1,No,Yes,22,No,Fiber optic,Two year,81.63,1795.86,No
CUST00620,Female,0,No,Yes,67,No,Fiber optic,Two year,110.76,7420.92,No
CUST00621,Female,0,Yes,Yes,51,No,No,Month-to-month,91.54,4668.54,Yes
CUST00622,Male,1,Yes,Yes,3,No,DSL,Two year,89.59,268.77,Yes
CUST00623,Female,0,No,No,46,No,Fiber optic,One year,78.64,3617.44,No
CUST00624,Male,1,No,No,20,No,No,Two year,83.3,1666.0,No
CUST00625,Female,0,No,No,55,Yes,No,Month-to-month,100.37,5520.35,No
CUST00626,Male,0,No,No,65,No,Fiber optic,Two year,117.92,7664.8,No
CUST00627,Female,0,No,Yes,58,No,DSL,Month-to-month,99.53,5772.74,No
CUST00628,Male,1,Yes,Yes,6,No,No,One year,90.75,544.5,No
CUST00629,Male,0,No,Yes,48,Yes,DSL,Month-to-month,33.55,1610.3999999999999,Yes
CUST00630,Male,0,No,No,15,No,DSL,Two year,101.71,1525.6499999999999,No
CUST00631,Female,0,No,Yes,16,Yes,No,One year,93.6,1497.6,No
CUST00632,Male,0,Yes,Yes,33,No,Fiber optic,Two year,97.04,3202.32,Yes
CUST00633,Male,0,Yes,Yes,32,No,DSL,Month-to-month,43.11,1379.52,No
CUST00634,Female,0,Yes,Yes,25,Yes,Fiber optic,One year,110.34,2758.5,No
CUST00635,Female,1,Yes,No,65,Yes,No,Month-to-month,29.73,1932.45,Yes
CUST00636,Male,0,Yes,Yes,62,No,DSL,Two year,45.36,2812.32,No
CUST00637,Male,0,Yes,Yes,40,Yes,Fiber optic,Month-to-month,86.3,3452.0,No
CUST00638,Female,0,No,No,57,Yes,Fiber optic,Two year,87.37,4980.09,Yes
CUST00639,Female,1,Yes,No,9,No,DSL,Two year,51.33,461.96999999999997,No
CUST00640,Female,0,Yes,No,14,No,Fiber optic,One year,90.15,,No
CUST00641,Female,0,No,Yes,41,No,Fiber optic,One year,58.79,2410.39,No
CUST00642,Female,0,Yes,Yes,56,Yes,No,Month-to-month,20.02,1121.12,No
CUST00643,Male,0,No,Yes,16,No,No,Two year,36.26,580.16,No
CUST00644,Female,0,No,Yes,59,No,Fiber optic,Two year,108.26,6387.34,No
CUST00645,Male,0,Yes,No,8,Yes,Fiber optic,One year,42.27,338.16,No
CUST00646,Male,0,No,Yes,35,Yes,DSL,One year,31.29,1095.1499999999999,No
CUST00647,Male,0,No,Yes,35,No,No,One year,88.22,3087.7,No
CUST00648,Female,0,No,No,47,Yes,DSL,One year,64.07,3011.2899999999995,Yes
CUST00649,Male,0,No,No,50,No,Fiber optic,Month-to-month,99.66,4983.0,Yes
