customerID,TransactionDate,Amount,PaymentMethod
CUST01894,2023-01-27,5.43,Electronic Check
CUST01056,2023-11-26,1.32,Mailed Check
CUST02142,2023-10-26,69.88,Electronic Check
CUST00204,2023-06-29,44.74,Mailed Check
CUST02881,2023-02-15,125.26,Credit Card
CUST02077,2023-05-22,41.41,Mailed Check
CUST02313,2023-11-16,15.05,Credit Card
CUST02070,2023-04-08,98.13,Bank Transfer
CUST02656,2023-05-06,20.92,Electronic Check
CUST00038,2023-02-27,164.64,Bank Transfer
CUST00172,2023-06-26,17.29,Mailed Check
CUST00759,2023-07-26,11.02,Mailed Check
CUST01914,2023-10-12,40.79,Mailed Check
CUST00413,2023-06-03,3.11,Credit Card
CUST00691,2023-01-27,2.23,Bank Transfer
CUST02662,2023-11-19,41.11,Bank Transfer
CUST02256,2023-06-12,14.53,Mailed Check
CUST00021,2023-09-07,0.56,Electronic Check
CUST02052,2023-07-07,21.06,Bank Transfer
CUST02698,2023-11-30,38.93,Electronic Check
CUST00213,2023-03-31,30.08,Bank Transfer
CUST01695,2023-05-11,8.73,Mailed Check
CUST00919,2023-10-25,52.0,Mailed Check
CUST00906,2023-01-13,74.34,Bank Transfer
CUST02719,2023-01-29,67.54,Credit Card
CUST02714,2023-09-22,30.03,Credit Card
CUST00799,2023-02-01,8.88,Bank Transfer
CUST02364,2023-05-30,41.53,Mailed Check
CUST00792,2023-03-27,132.67,Bank Transfer
CUST00575,2023-02-27,37.95,Electronic Check
CUST01727,2023-02-26,13.07,Mailed Check
CUST01447,2023-01-25,5.86,Credit Card
CUST00090,2023-07-09,172.87,Credit Card
CUST01065,2023-03-17,81.52,Bank Transfer
CUST00760,2023-12-05,22.52,Electronic Check
CUST00769,2023-08-13,21.0,Mailed Check
CUST01360,2023-07-02,135.35,Credit Card
CUST02048,2023-06-03,11.73,Bank Transfer
CUST02156,2023-09-26,45.95,Bank Transfer
CUST02975,2023-10-05,75.0,Mailed Check
CUST02002,2023-12-06,30.29,Bank Transfer
CUST01087,2023-12-29,2.44,Bank Transfer
CUST00205,2023-01-23,15.51,Bank Transfer
CUST02897,2023-01-14,139.25,Credit Card
CUST02637,2023-04-04,44.43,Credit Card
CUST00622,2023-12-09,101.39,Electronic Check
CUST01677,2023-02-21,48.67,Mailed Check
CUST01551,2023-12-05,172.52,Mailed Check
CUST02700,2023-02-10,143.9,Mailed Check
CUST01871,2023-06-13,39.57,Mailed Check
CUST00078,2023-01-06,22.99,Bank Transfer
CUST02462,2023-05-18,55.23,Mailed Check
CUST01476,2023-04-09,67.42,Electronic Check
CUST01172,2023-12-07,41.39,Mailed Check
CUST00638,2023-08-12,103.65,Mailed Check
CUST01693,2023-11-12,12.15,Bank Transfer
CUST02838,2023-01-30,24.43,Bank Transfer
CUST01061,2023-08-13,69.57,Bank Transfer
CUST02380,2023-11-22,17.0,Electronic Check
CUST02335,2023-09-18,34.77,Bank Transfer
CUST01725,2023-09-04,199.01,Mailed Check
CUST01641,2023-03-20,58.99,Electronic Check
CUST01114,2023-07-04,178.62,Credit Card
CUST01889,2023-10-26,76.9,Bank Transfer
CUST00160,2023-06-29,77.39,Electronic Check
CUST01425,2023-03-18,53.77,Credit Card
CUST01733,2023-09-19,9.2,Bank Transfer
CUST00319,2023-08-17,44.0,Credit Card
CUST02971,2023-01-02,17.47,Bank Transfer
CUST02411,2023-01-17,397.47,Electronic Check
CUST02522,2023-12-10,18.63,Bank Transfer
CUST00765,2023-01-12,15.74,Bank Transfer
CUST00601,2023-07-01,58.67,Electronic Check
CUST02359,2023-11-30,42.92,Electronic Check
CUST01555,2023-01-07,1.3,Mailed Check
CUST00588,2023-09-03,8.32,Mailed Check
CUST01243,2023-06-06,99.97,Electronic Check
CUST01697,2023-06-23,39.66,Bank Transfer
CUST01520,2023-11-25,9.47,Credit Card
CUST02390,2023-11-30,37.56,Electronic Check
CUST00905,2023-06-30,17.51,Credit Card
CUST01650,2023-10-08,15.18,Mailed Check
CUST01117,2023-11-05,189.81,Mailed Check
CUST01524,2023-08-25,26.97,Electronic Check
CUST00171,2023-06-06,2.85,Electronic Check
CUST00625,2023-09-08,211.05,Bank Transfer
CUST02045,2023-08-09,95.04,Mailed Check
CUST00681,2023-12-04,17.62,Mailed Check
CUST01344,2023-08-11,31.55,Electronic Check
CUST01983,2023-07-30,118.96,Credit Card
CUST00310,2023-12-03,26.54,Bank Transfer
CUST02961,2023-05-14,50.28,Electronic Check
CUST01935,2023-11-28,45.92,Credit Card
CUST02477,2023-09-16,30.78,Bank Transfer
CUST02905,2023-02-04,61.22,Credit Card
CUST01985,2023-07-02,38.47,Bank Transfer
CUST01523,2023-10-30,1.29,Bank Transfer
CUST00284,2023-06-10,101.04,Bank Transfer
CUST01283,2023-04-03,7.21,Mailed Check
CUST02542,2023-07-16,37.43,Electronic Check
CUST00354,2023-11-11,52.04,Mailed Check
CUST02261,2023-07-25,73.35,Mailed Check
CUST02864,2023-12-18,31.74,Bank Transfer
CUST00199,2023-01-18,79.81,Electronic Check
CUST02900,2023-08-22,8.45,Electronic Check
CUST02183,2023-11-29,63.58,Electronic Check
CUST01913,2023-03-07,105.04,Electronic Check
CUST00947,2023-09-01,132.13,Bank Transfer
CUST02675,2023-10-03,51.99,Electronic Check
CUST00916,2023-07-18,22.52,Credit Card
CUST01364,2023-01-18,10.7,Credit Card
CUST01852,2023-03-13,25.44,Mailed Check
CUST00341,2023-06-04,46.59,Bank Transfer
CUST00387,2023-06-19,13.11,Mailed Check
CUST00003,2023-11-18,182.84,Mailed Check
CUST00676,2023-12-21,136.46,Electronic Check
CUST01662,2023-10-09,2.01,Credit Card
CUST02446,2023-05-31,49.53,Credit Card
CUST02458,2023-09-18,93.44,Electronic Check
CUST00212,2023-03-21,16.89,Electronic Check
CUST00559,2023-04-16,44.53,Bank Transfer
CUST00557,2023-01-11,31.25,Credit Card
CUST02605,2023-07-27,13.13,Mailed Check
CUST02549,2023-05-10,57.23,Mailed Check
CUST02691,2023-06-20,303.96,Bank Transfer
CUST01994,2023-02-02,27.27,Credit Card
CUST02578,2023-01-24,48.23,Electronic Check
CUST00952,2023-07-16,23.84,Mailed Check
CUST02834,2023-02-15,125.71,Credit Card
CUST00474,2023-10-01,119.97,Credit Card
CUST01767,2023-08-19,11.82,Credit Card
CUST00041,2023-05-13,138.12,Electronic Check
CUST02651,2023-09-21,9.86,Mailed Check
CUST02095,2023-03-26,6.02,Electronic Check
CUST01986,2023-11-09,63.49,Credit Card
CUST00727,2023-01-05,29.26,Credit Card
CUST02268,2023-09-26,45.4,Mailed Check
CUST01644,2023-12-05,63.43,Mailed Check
CUST00939,2023-08-09,3.26,Electronic Check
CUST00342,2023-07-13,20.8,Electronic Check
CUST02202,2023-12-12,37.07,Electronic Check
CUST02985,2023-03-10,18.6,Credit Card
CUST00840,2023-10-15,3.01,Mailed Check
CUST02027,2023-12-24,5.44,Bank Transfer
CUST02434,2023-06-25,97.09,Mailed Check
CUST00893,2023-11-21,145.41,Mailed Check
CUST01932,2023-08-27,9.91,Mailed Check
CUST01338,2023-06-28,17.2,Bank Transfer
CUST00037,2023-09-13,63.38,Electronic Check
CUST01364,2023-07-30,185.1,Bank Transfer
CUST00850,2023-08-15,21.37,Mailed Check
CUST02776,2023-03-13,115.95,Mailed Check
CUST00230,2023-03-06,42.32,Credit Card
CUST02499,2023-06-15,188.18,Mailed Check
CUST01365,2023-08-02,8.79,Bank Transfer
CUST02304,2023-01-17,218.23,Bank Transfer
CUST02481,2023-12-02,34.89,Bank Transfer
CUST00208,2023-06-22,183.38,Electronic Check
CUST01224,2023-05-09,36.83,Credit Card
CUST02184,2023-01-03,45.31,Electronic Check
CUST02612,2023-09-05,98.02,Bank Transfer
CUST02903,2023-03-11,76.94,Electronic Check
CUST02768,2023-02-21,57.99,Credit Card
CUST02892,2023-09-16,32.37,Credit Card
CUST02083,2023-08-27,94.34,Credit Card
CUST01238,2023-04-04,177.65,Credit Card
CUST02074,2023-02-16,0.59,Bank Transfer
CUST02065,2023-03-16,53.18,Mailed Check
CUST00629,2023-04-01,120.59,Bank Transfer
CUST00578,2023-03-27,63.53,Bank Transfer
CUST00902,2023-01-06,96.82,Bank Transfer
CUST01849,2023-08-18,135.26,Bank Transfer
CUST01053,2023-12-17,83.41,Electronic Check
CUST00122,2023-11-13,75.74,Credit Card
CUST00956,2023-02-12,200.71,Mailed Check
CUST01000,2023-11-08,119.57,Mailed Check
CUST00986,2023-07-17,101.37,Mailed Check
CUST01251,2023-10-30,5.42,Bank Transfer
CUST00337,2023-07-01,16.39,Credit Card
CUST00990,2023-06-18,48.82,Credit Card
CUST02320,2023-07-22,74.18,Mailed Check
CUST01460,2023-07-13,21.68,Mailed Check
CUST00901,2023-01-31,5.88,Bank Transfer
CUST02086,2023-04-12,22.36,Mailed Check
CUST02729,2023-03-05,88.45,Bank Transfer
CUST00425,2023-12-12,125.93,Mailed Check
CUST02362,2023-04-01,146.44,Credit Card
CUST00613,2023-09-07,28.57,Credit Card
CUST02802,2023-07-02,27.96,Credit Card
CUST02204,2023-10-29,31.32,Electronic Check
CUST00871,2023-12-17,28.28,Mailed Check
CUST02824,2023-10-07,65.83,Electronic Check
CUST02304,2023-07-24,26.62,Credit Card
CUST01999,2023-03-30,1.23,Mailed Check
CUST01893,2023-10-20,34.68,Electronic Check
CUST02902,2023-10-12,15.23,Credit Card
CUST00634,2023-06-08,1.75,Credit Card
CUST02503,2023-12-29,38.19,Mailed Check
CUST02094,2023-05-10,13.84,Mailed Check
CUST02057,2023-09-05,36.17,Bank Transfer
CUST02191,2023-05-20,19.52,Mailed Check
CUST01454,2023-07-08,55.54,Credit Card
CUST00486,2023-04-01,281.82,Bank Transfer
CUST01896,2023-02-25,47.54,Bank Transfer
CUST02638,2023-08-14,62.46,Mailed Check
CUST01455,2023-11-30,151.0,Credit Card
CUST02946,2023-11-23,28.1,Electronic Check
CUST00206,2023-06-14,10.93,Credit Card
CUST01624,2023-02-05,19.94,Credit Card
CUST02957,2023-11-26,30.93,Mailed Check
CUST01525,2023-01-29,62.14,Electronic Check
CUST01482,2023-03-21,0.28,Bank Transfer
CUST00258,2023-12-24,115.2,Electronic Check
CUST01352,2023-06-18,4.75,Mailed Check
CUST00453,2023-02-02,138.55,Credit Card
CUST00798,2023-04-03,179.07,Credit Card
CUST00374,2023-04-22,276.93,Electronic Check
CUST02511,2023-07-28,99.49,Electronic Check
CUST00074,2023-07-13,9.18,Mailed Check
CUST00241,2023-09-21,73.48,Electronic Check
CUST01040,2023-09-04,13.64,Mailed Check
CUST01712,2023-04-28,136.46,Bank Transfer
CUST00122,2023-08-16,22.84,Electronic Check
CUST02002,2023-01-09,23.74,Credit Card
CUST02158,2023-07-18,149.81,Electronic Check
CUST02281,2023-10-04,0.8,Credit Card
CUST00496,2023-05-09,12.94,Bank Transfer
CUST01145,2023-10-29,32.88,Bank Transfer
CUST01473,2023-03-03,72.38,Electronic Check
CUST00726,2023-01-02,62.57,Mailed Check
CUST01831,2023-12-26,66.41,Credit Card
CUST01821,2023-11-27,127.23,Bank Transfer
CUST01816,2023-12-23,7.74,Electronic Check
CUST00091,2023-06-21,44.31,Bank Transfer
CUST01969,2023-09-02,77.56,Electronic Check
CUST02384,2023-03-29,60.66,Credit Card
CUST00512,2023-03-24,35.69,Electronic Check
CUST00602,2023-01-05,1.04,Credit Card
CUST00427,2023-12-15,3.74,Bank Transfer
CUST02019,2023-02-08,7.6,Credit Card
CUST01456,2023-11-18,25.23,Credit Card
CUST00006,2023-10-28,7.51,Mailed Check
CUST02167,2023-03-16,33.32,Bank Transfer
CUST02434,2023-04-11,11.81,Credit Card
CUST01373,2023-05-21,90.62,Mailed Check
CUST00640,2023-04-03,123.1,Mailed Check
CUST01121,2023-04-29,29.62,Credit Card
CUST01066,2023-10-15,42.96,Electronic Check
CUST02230,2023-04-19,184.09,Credit Card
CUST02744,2023-02-12,46.01,Electronic Check
CUST00564,2023-05-16,318.78,Credit Card
CUST01696,2023-11-26,9.2,Bank Transfer
CUST00445,2023-08-05,118.93,Mailed Check
CUST01930,2023-06-05,41.25,Credit Card
CUST00199,2023-02-08,1.38,Credit Card
CUST02995,2023-10-09,215.01,Credit Card
CUST00512,2023-11-24,201.23,Electronic Check
CUST00989,2023-12-24,29.0,Bank Transfer
CUST02260,2023-01-26,184.93,Bank Transfer
CUST01401,2023-02-01,9.12,Credit Card
CUST01812,2023-02-15,68.39,Mailed Check
CUST00545,2023-06-05,12.79,Mailed Check
CUST02533,2023-09-01,16.99,Credit Card
CUST02009,2023-02-04,90.67,Electronic Check
CUST01805,2023-10-05,28.43,Mailed Check
CUST02215,2023-08-30,0.43,Bank Transfer
CUST00889,2023-09-16,32.09,Mailed Check
CUST00930,2023-02-15,15.53,Mailed Check
CUST00827,2023-08-25,68.99,Credit Card
CUST02184,2023-01-08,12.97,Mailed Check
CUST02162,2023-09-17,110.81,Credit Card
CUST01275,2023-09-28,18.64,Bank Transfer
CUST01516,2023-02-13,29.96,Mailed Check
CUST01312,2023-08-26,21.23,Credit Card
CUST01072,2023-06-16,61.96,Credit Card
CUST00515,2023-03-17,6.4,Bank Transfer
CUST01914,2023-06-06,39.02,Mailed Check
CUST00687,2023-07-20,24.43,Electronic Check
CUST01019,2023-08-22,129.32,Mailed Check
CUST01295,2023-08-20,4.57,Credit Card
CUST01049,2023-07-31,106.21,Credit Card
CUST01093,2023-06-03,11.01,Bank Transfer
CUST02340,2023-08-01,5.56,Bank Transfer
CUST01257,2023-03-28,13.56,Electronic Check
CUST02278,2023-01-18,6.5,Electronic Check
CUST02985,2023-07-10,44.16,Credit Card
CUST01609,2023-11-04,266.46,Electronic Check
CUST01144,2023-02-23,2.1,Electronic Check
CUST00517,2023-08-04,37.1,Electronic Check
CUST00705,2023-02-11,29.27,Mailed Check
CUST02424,2023-12-15,24.9,Mailed Check
CUST01934,2023-08-18,24.2,Credit Card
CUST02484,2023-08-18,135.23,Mailed Check
CUST02900,2023-07-01,1.15,Electronic Check
CUST01745,2023-05-21,89.48,Electronic Check
CUST01668,2023-10-15,17.5,Electronic Check
CUST00969,2023-12-05,29.0,Mailed Check
CUST02546,2023-12-03,32.7,Bank Transfer
CUST01197,2023-11-18,21.81,Electronic Check
CUST01686,2023-03-23,5.89,Electronic Check
CUST02647,2023-06-16,7.28,Bank Transfer
CUST01532,2023-11-30,21.24,Bank Transfer
CUST00777,2023-02-23,103.49,Credit Card
CUST01333,2023-03-14,8.68,Credit Card
CUST02117,2023-08-01,81.44,Mailed Check
CUST02252,2023-06-20,20.45,Bank Transfer
CUST02388,2023-09-27,128.97,Credit Card
CUST00117,2023-08-07,33.55,Electronic Check
CUST02936,2023-05-16,11.3,Credit Card
CUST00014,2023-02-04,255.46,Electronic Check
CUST01345,2023-05-26,11.66,Electronic Check
CUST02041,2023-07-02,50.31,Electronic Check
CUST02042,2023-03-19,50.54,Mailed Check
CUST00910,2023-11-04,27.99,Bank Transfer
CUST02674,2023-09-10,181.56,Mailed Check
CUST01555,2023-11-24,111.43,Credit Card
CUST00689,2023-08-24,106.25,Credit Card
CUST00773,2023-11-18,219.33,Bank Transfer
CUST01614,2023-12-03,36.65,Bank Transfer
CUST01534,2023-03-18,6.13,Credit Card
CUST02960,2023-03-14,87.01,Bank Transfer
CUST00119,2023-01-27,28.76,Bank Transfer
CUST02073,2023-02-07,12.67,Electronic Check
CUST01736,2023-09-11,39.61,Mailed Check
CUST00063,2023-03-27,155.99,Mailed Check
CUST00459,2023-12-23,11.28,Mailed Check
CUST01749,2023-12-25,113.31,Electronic Check
CUST02361,2023-01-31,32.5,Electronic Check
CUST02852,2023-07-24,8.83,Bank Transfer
CUST01613,2023-07-12,113.18,Bank Transfer
CUST02783,2023-08-18,209.64,Electronic Check
CUST02936,2023-06-30,20.66,Electronic Check
CUST01563,2023-09-02,21.7,Credit Card
CUST00981,2023-02-09,29.71,Electronic Check
CUST02626,2023-11-25,100.96,Electronic Check
CUST01149,2023-06-06,0.63,Mailed Check
CUST00971,2023-06-17,15.21,Credit Card
CUST02908,2023-06-07,73.43,Mailed Check
CUST00706,2023-05-10,31.22,Mailed Check
CUST01709,2023-03-23,24.06,Credit Card
CUST01366,2023-06-05,123.48,Credit Card
CUST01846,2023-06-24,149.58,Credit Card
CUST00394,2023-10-15,177.37,Bank Transfer
CUST00483,2023-03-29,19.09,Credit Card
CUST00665,2023-04-12,146.18,Mailed Check
CUST00455,2023-09-05,80.13,Credit Card
CUST00209,2023-07-25,10.05,Bank Transfer
CUST00524,2023-03-30,56.54,Mailed Check
CUST00675,2023-12-11,1.6,Credit Card
CUST01001,2023-10-15,73.94,Credit Card
CUST00895,2023-11-06,79.36,Mailed Check
CUST01003,2023-04-06,93.45,Mailed Check
CUST01599,2023-06-08,11.36,Credit Card
CUST02354,2023-04-24,59.37,Bank Transfer
CUST00059,2023-01-24,11.82,Mailed Check
CUST00385,2023-06-12,175.85,Electronic Check
CUST02103,2023-10-13,67.44,Credit Card
CUST02215,2023-12-19,6.01,Mailed Check
CUST01435,2023-02-24,12.42,Mailed Check
CUST02764,2023-03-05,65.34,Credit Card
CUST02912,2023-02-02,38.85,Credit Card
CUST01794,2023-02-15,79.98,Credit Card
CUST02529,2023-08-07,19.78,Bank Transfer
CUST01942,2023-10-16,64.36,Electronic Check
CUST01590,2023-07-15,11.69,Mailed Check
CUST02387,2023-09-10,47.08,Credit Card
CUST00795,2023-10-13,189.92,Credit Card
CUST00891,2023-08-24,59.37,Bank Transfer
CUST02823,2023-03-20,3.08,Electronic Check
CUST01282,2023-04-02,269.31,Mailed Check
CUST00600,2023-04-06,10.24,Electronic Check
CUST02484,2023-08-16,75.97,Electronic Check
CUST01245,2023-10-13,45.63,Credit Card
CUST01436,2023-12-28,20.92,Credit Card
CUST01373,2023-08-23,11.71,Credit Card
CUST01082,2023-04-12,11.74,Bank Transfer
CUST00151,2023-09-09,117.28,Bank Transfer
CUST00933,2023-05-20,123.77,Bank Transfer
CUST02587,2023-11-19,37.55,Credit Card
CUST02272,2023-05-23,6.56,Credit Card
CUST01341,2023-08-28,129.34,Credit Card
CUST02610,2023-09-23,40.05,Electronic Check
CUST00557,2023-12-08,34.66,Bank Transfer
CUST01497,2023-03-02,31.39,Bank Transfer
CUST01869,2023-01-23,27.25,Electronic Check
CUST00617,2023-01-11,44.79,Mailed Check
CUST01819,2023-01-16,55.66,Electronic Check
CUST00023,2023-02-18,37.69,Electronic Check
CUST01542,2023-12-02,136.18,Credit Card
CUST02415,2023-06-19,22.93,Mailed Check
CUST02019,2023-04-29,51.81,Electronic Check
CUST00998,2023-02-11,21.4,Mailed Check
CUST02382,2023-01-10,83.99,Mailed Check
CUST01456,2023-02-18,6.46,Credit Card
CUST00002,2023-09-22,12.55,Mailed Check
CUST01007,2023-07-26,96.93,Credit Card
CUST01281,2023-06-16,12.14,Bank Transfer
CUST00262,2023-01-02,58.97,Electronic Check
CUST00120,2023-03-09,210.88,Credit Card
CUST01743,2023-11-04,44.4,Credit Card
CUST00020,2023-07-29,12.45,Electronic Check
CUST00904,2023-05-19,23.2,Credit Card
CUST00139,2023-02-06,104.05,Mailed Check
CUST01815,2023-08-06,26.0,Credit Card
CUST01312,2023-10-05,77.14,Credit Card
CUST00205,2023-06-29,90.13,Mailed Check
CUST00042,2023-01-05,41.73,Electronic Check
CUST02897,2023-05-10,91.73,Credit Card
CUST01028,2023-05-13,22.87,Bank Transfer
CUST02254,2023-04-09,43.56,Electronic Check
CUST02682,2023-06-09,69.61,Bank Transfer
CUST01862,2023-08-24,11.04,Bank Transfer
CUST00344,2023-05-27,19.18,Bank Transfer
CUST01165,2023-12-25,63.34,Credit Card
CUST02419,2023-04-25,63.92,Mailed Check
CUST02594,2023-01-04,40.79,Credit Card
CUST01387,2023-03-28,95.26,Bank Transfer
CUST00983,2023-02-15,39.47,Bank Transfer
CUST00334,2023-03-24,127.88,Mailed Check
CUST02058,2023-06-03,79.89,Electronic Check
CUST02122,2023-11-02,22.67,Bank Transfer
CUST01323,2023-10-09,30.18,Credit Card
CUST02994,2023-11-23,66.1,Bank Transfer
CUST02960,2023-10-15,134.92,Bank Transfer
CUST02757,2023-04-21,11.81,Electronic Check
CUST02900,2023-04-27,43.37,Mailed Check
CUST00775,2023-04-07,7.59,Bank Transfer
CUST00885,2023-10-09,19.66,Electronic Check
CUST02035,2023-07-08,69.5,Electronic Check
CUST00735,2023-03-29,4.86,Bank Transfer
CUST02681,2023-11-03,65.15,Bank Transfer
CUST01051,2023-03-28,138.64,Mailed Check
CUST01486,2023-01-26,209.15,Credit Card
CUST00395,2023-01-31,14.65,Credit Card
CUST00682,2023-05-06,82.91,Mailed Check
CUST02001,2023-07-17,156.52,Electronic Check
CUST02468,2023-10-28,5.75,Electronic Check
CUST00363,2023-01-31,32.07,Mailed Check
CUST01854,2023-11-13,151.1,Credit Card
CUST01781,2023-08-20,13.6,Electronic Check
CUST00092,2023-02-14,162.87,Credit Card
CUST01598,2023-11-12,44.94,Electronic Check
CUST00265,2023-07-08,6.31,Credit Card
CUST02253,2023-02-21,35.86,Mailed Check
CUST02084,2023-02-21,23.69,Credit Card
CUST01034,2023-11-28,19.89,Electronic Check
CUST01113,2023-11-14,46.78,Electronic Check
CUST00743,2023-11-19,39.65,Electronic Check
CUST02066,2023-03-20,39.46,Bank Transfer
CUST00373,2023-02-18,5.54,Bank Transfer
CUST01809,2023-08-18,97.27,Electronic Check
CUST00093,2023-12-10,39.4,Mailed Check
CUST00031,2023-02-13,103.19,Electronic Check
CUST00139,2023-10-19,104.44,Mailed Check
CUST01593,2023-09-04,22.89,Electronic Check
CUST02780,2023-08-07,0.26,Electronic Check
CUST02801,2023-01-22,145.31,Mailed Check
CUST01242,2023-05-10,85.8,Credit Card
CUST01564,2023-01-07,6.81,Bank Transfer
CUST01582,2023-09-29,72.58,Electronic Check
CUST01931,2023-12-16,1.21,Mailed Check
CUST00057,2023-02-13,1.69,Mailed Check
CUST01298,2023-08-28,44.77,Bank Transfer
CUST02187,2023-03-06,6.06,Bank Transfer
CUST01046,2023-09-03,200.02,Credit Card
CUST02948,2023-03-14,134.56,Electronic Check
CUST00377,2023-03-12,62.96,Bank Transfer
CUST00921,2023-07-16,3.95,Credit Card
CUST00372,2023-07-08,23.57,Electronic Check
CUST01587,2023-06-07,27.89,Electronic Check
CUST00777,2023-11-26,39.34,Mailed Check
CUST01365,2023-01-25,11.1,Bank Transfer
CUST00166,2023-12-04,51.7,Credit Card
CUST02570,2023-03-12,34.34,Credit Card
CUST02011,2023-11-09,176.58,Mailed Check
CUST00583,2023-08-11,165.12,Credit Card
CUST02548,2023-06-09,50.01,Credit Card
CUST02943,2023-11-02,62.03,Electronic Check
CUST00998,2023-03-16,8.9,Bank Transfer
CUST00559,2023-05-18,15.16,Mailed Check
CUST01011,2023-02-10,138.59,Bank Transfer
CUST00232,2023-10-30,72.07,Credit Card
CUST00559,2023-11-30,12.6,Credit Card
CUST01231,2023-11-05,50.67,Credit Card
CUST01762,2023-01-16,163.78,Bank Transfer
CUST01524,2023-07-08,25.4,Mailed Check
CUST00920,2023-01-28,12.33,Mailed Check
CUST02908,2023-06-12,170.86,Electronic Check
CUST01242,2023-11-13,37.11,Mailed Check
CUST02919,2023-02-24,32.4,Electronic Check
CUST00080,2023-10-01,18.68,Credit Card
CUST02661,2023-11-01,133.31,Mailed Check
CUST00702,2023-04-12,112.1,Electronic Check
CUST00540,2023-02-11,30.95,Electronic Check
CUST01849,2023-09-20,1.87,Bank Transfer
CUST02812,2023-06-20,35.51,Credit Card
CUST01274,2023-07-27,11.97,Mailed Check
CUST02785,2023-11-11,9.24,Mailed Check
CUST02653,2023-02-18,29.96,Mailed Check
CUST00621,2023-03-01,6.26,Electronic Check
CUST01240,2023-01-06,189.44,Mailed Check
CUST02243,2023-05-28,2.92,Mailed Check
CUST01320,2023-10-14,30.79,Mailed Check
CUST02993,2023-07-30,10.65,Credit Card
CUST02091,2023-05-30,70.04,Credit Card
CUST02440,2023-03-26,4.93,Electronic Check
CUST01466,2023-06-09,47.49,Bank Transfer
CUST01113,2023-02-16,89.0,Mailed Check
CUST02202,2023-06-11,179.82,Mailed Check
CUST01644,2023-06-04,71.94,Electronic Check
CUST00058,2023-08-18,6.29,Mailed Check
CUST02157,2023-10-27,5.56,Bank Transfer
CUST00478,2023-06-07,78.92,Electronic Check
CUST02665,2023-06-10,14.55,Credit Card
CUST01922,2023-09-04,35.57,Bank Transfer
CUST01756,2023-02-25,225.36,Mailed Check
CUST01798,2023-05-31,102.86,Bank Transfer
CUST01617,2023-10-26,112.48,Credit Card
